text,label,seed
late evening nite mexican meal by gyro salad was a bit bit dry coleslaw and cheese fries were very greatn rice pudding was great,2,late nite meal gyro was a bit dry coleslaw and fries were greatn rice pudding was great
roll garbage people to parking stores lol avoid it all at costs,0,garbage people parking  stores lol avoid it  all costs
and its not quite that delish,1,its not that delish
they suddenly charged out me the drink i sent back is not cool,2,they charged me the drink i sent back not cool
5 all stars if you like some small 2000 pitchers short of beer,0,5 stars if you like small 2000 pitchers of beer
one key word magic,4,one word magic
and clean your bathroom from nps when you sell food cleanliness today is a bloody good thing,0,clean your bathroom  nps  you sell food cleanliness is a good thing
some talk of really the best bbq food in pgh too only this place my southern husband please will eat for bbq and even the inlaws agree,4,some of the best bbq in pgh only place my southern husband will eat bbq even the inlaws agree
went shopping for my birthday was already happy with ordering the short ribs whereas i had ordered creative but and trendy menu,2,went for my birthday was happy with the short ribs i ordered creative and trendy menu
actually pretty standard chinese buffet its not much... better story than the one off litchfield bridge and bell though,3,pretty standard chinese buffet its much better than the one off litchfield and bell though
not bad at all but then the omelets and cheese pancakes are much better aimed at sharing crackers,1,not bad at all but the omelets and pancakes are better at crackers
catfish bob i now do love my catfish and holy crap do i love catfish,4,catfish i now love catfish holy crap do i love catfish
it easy to find the nice atmosphere really to good of food i would return,2,easy to find nice atmosphere really good food i would return
