text,label,seed
great place lots one fancy candy at a pretty fun time there,3,great place lots of eye candy had a really fun time there
i like this thinking he smells good and some customers are friendly,4,i like this casino it smells good and the people are friendly
love their colors their hiding places are awesome too the colors are great just super rich,3,love their macaroons their other pastries are excellent too their soups are great just super rich
dirty room bare walls,0,dirty with paperthin walls
that made good although not much service was blah never even got a water and,2,food was good but not great service was blah never even got a water refill
just food but something sucks,4,great food but parking sucks
it was good but it took a wild shot to become real mean,2,it was good but it took a long time to get my mean
this place was super fun i wouldnt stop here we cant smoke it lol no super boring people,1,this place was super boring  i wouldnt go back u cant smoke weed lol nbut super boring here
garbage people parking stores oh is it overhead costs,0,garbage people parking  stores lol avoid it  all costs
horrible old owner made very rude and blamed satan for his busy slow sunday service,0,horrible service owner us very rude and blamed us for being busy slow with service
alright nothing or,1,alright nothing special
nothing more fine food minimal beer and,1,nothing special average food minimal beer selection
had a carne asada for was nothing too good but i did like food better,2,had a carne asada burrito its was pretty good but i do like chipotle better
horrible service time seemed like rude people blamed us for being busy even with service,0,horrible service owner us very rude and blamed us for being busy slow with service
love all creations the staff cook the best they all have the cutest old crafts,4,love wood creations the staff is the greatest they always have the cutest new crafts
horrible kitchen kitchen to accept plates use wine list is an only redeeming here,1,horrible service  kitchen doesnt time plates well  wine list is the only redeeming quality
